epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,98.1163,0.64942,0.59323,1.06854,0.99672,1,0.995,0.86148,0.55185,0.64754,0.99156,0.00049528,0.00049528,0.00049528
22,102.658,0.50716,0.50842,0.97789,0.99668,1,0.995,0.82809,0.62401,0.68167,1.03725,0.000502412,0.000502412,0.000502412
23,107.195,0.53236,0.58379,1.06412,0.99646,1,0.995,0.82453,0.64836,0.70477,1.0201,0.00050796,0.00050796,0.00050796
24,111.801,0.57846,0.56804,0.97775,0.99695,1,0.995,0.87091,0.61237,0.65318,1.00735,0.000511924,0.000511924,0.000511924
25,116.269,0.49342,0.56887,0.95264,0.99677,1,0.995,0.86492,0.57273,0.6773,1.0059,0.000514304,0.000514304,0.000514304
26,121.022,0.53357,0.61501,1.07239,0.99619,1,0.995,0.85331,0.574,0.72816,1.03453,0.0005151,0.0005151,0.0005151
27,125.834,0.70683,0.63909,1.15927,0.99684,1,0.995,0.83614,0.60791,0.7155,1.04372,0.000514312,0.000514312,0.000514312
28,130.315,0.50799,0.6167,0.97779,0.99684,1,0.995,0.83614,0.60791,0.7155,1.04372,0.00051194,0.00051194,0.00051194
29,134.896,0.6551,0.59871,0.98074,0.99693,1,0.995,0.83879,0.65098,0.69042,1.04495,0.000507984,0.000507984,0.000507984
30,139.478,0.7094,0.68211,1.17153,0.99694,1,0.995,0.85509,0.65532,0.64935,1.01431,0.000502444,0.000502444,0.000502444
31,143.987,0.74724,0.60654,1.19059,0.99694,1,0.995,0.85509,0.65532,0.64935,1.01431,0.00049532,0.00049532,0.00049532
32,148.499,0.82134,0.71745,1.16885,0.99687,1,0.995,0.86743,0.63802,0.61584,0.99094,0.000486612,0.000486612,0.000486612
33,153.025,0.54631,0.57032,0.88623,0.9968,1,0.995,0.8699,0.57972,0.58448,0.95949,0.00047632,0.00047632,0.00047632
34,157.508,0.6276,0.54875,1.04021,0.9968,1,0.995,0.8699,0.57972,0.58448,0.95949,0.000464444,0.000464444,0.000464444
35,162.056,0.60145,0.5677,0.97826,0.99698,1,0.995,0.88845,0.485,0.54672,0.92805,0.000450984,0.000450984,0.000450984
36,166.574,0.50469,0.53912,0.96491,0.99708,1,0.995,0.90804,0.45929,0.56316,0.92838,0.00043594,0.00043594,0.00043594
37,171.073,0.55643,0.56015,0.99277,0.99708,1,0.995,0.90804,0.45929,0.56316,0.92838,0.000419312,0.000419312,0.000419312
38,175.578,0.68463,0.60526,0.959,0.99705,1,0.995,0.90692,0.4712,0.59389,0.93977,0.0004011,0.0004011,0.0004011
39,180.087,0.61761,0.58775,1.0361,0.99712,1,0.995,0.91126,0.47858,0.60127,0.9375,0.000381304,0.000381304,0.000381304
40,184.636,0.5852,0.52768,0.95959,0.99712,1,0.995,0.91126,0.47858,0.60127,0.9375,0.000359924,0.000359924,0.000359924
41,189.107,0.41753,0.59101,0.86718,0.99718,1,0.995,0.91272,0.47268,0.55371,0.92954,0.00033696,0.00033696,0.00033696
42,193.588,0.52736,0.57199,1.08834,0.99721,1,0.995,0.90859,0.48218,0.54663,0.94252,0.000312412,0.000312412,0.000312412
43,198.038,0.44498,0.55197,0.97076,0.99721,1,0.995,0.90859,0.48218,0.54663,0.94252,0.00028628,0.00028628,0.00028628
44,202.499,0.43443,0.60307,1.06074,0.99722,1,0.995,0.91281,0.49489,0.56051,0.94173,0.000258564,0.000258564,0.000258564
45,206.987,0.50028,0.58888,0.83731,0.99722,1,0.995,0.91281,0.49489,0.56051,0.94173,0.000229264,0.000229264,0.000229264
46,211.455,0.51517,0.55947,0.94977,0.99714,1,0.995,0.90097,0.4774,0.54603,0.94492,0.00019838,0.00019838,0.00019838
47,215.882,0.48419,0.57314,0.97644,0.99714,1,0.995,0.90097,0.4774,0.54603,0.94492,0.000165912,0.000165912,0.000165912
48,220.323,0.48352,0.58295,0.98374,0.99709,1,0.995,0.91733,0.45563,0.537,0.93144,0.00013186,0.00013186,0.00013186
49,224.789,0.4931,0.66381,1.01261,0.99709,1,0.995,0.91733,0.45563,0.537,0.93144,9.6224e-05,9.6224e-05,9.6224e-05
50,229.227,0.44638,0.56558,1.00221,0.9971,1,0.995,0.91929,0.44121,0.52388,0.92351,5.9004e-05,5.9004e-05,5.9004e-05
