epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.91411,0.75262,1.18973,1.13973,0.99498,0.61111,0.70752,0.60041,0.69968,1.53361,1.13201,2e-05,2e-05,2e-05
2,7.85177,0.5643,1.20842,1.01363,1,0.66321,0.82857,0.66547,0.66258,1.44376,1.11912,5.8812e-05,5.8812e-05,5.8812e-05
3,11.6887,0.78381,1.36884,1.18642,0.98474,0.77778,0.92731,0.70197,0.67271,1.43721,1.18107,9.604e-05,9.604e-05,9.604e-05
4,15.4945,0.63024,1.20087,1.14047,0.81226,1,0.96508,0.70853,0.67015,2.23565,1.20318,0.000131684,0.000131684,0.000131684
5,19.285,0.58567,0.99051,1.04599,0.84612,1,0.96996,0.74643,0.67537,3.79644,1.16729,0.000165744,0.000165744,0.000165744
6,23.0996,0.77933,1.00115,1.06044,0.91289,1,0.995,0.81955,0.59432,4.25797,1.14193,0.00019822,0.00019822,0.00019822
7,26.9404,0.84427,1.1931,1.36645,0.98543,1,0.995,0.85565,0.61367,1.75571,1.16856,0.000229112,0.000229112,0.000229112
8,30.7925,1.11698,1.22976,1.68249,0.99811,1,0.995,0.83299,0.66135,0.98577,1.21507,0.00025842,0.00025842,0.00025842
9,34.552,0.80777,1.11041,1.25232,1,0.99639,0.995,0.84889,0.67418,0.99894,1.18371,0.000286144,0.000286144,0.000286144
10,38.3941,0.74625,0.82674,0.9726,1,0.98872,0.995,0.81444,0.68517,1.10379,1.0926,0.000312284,0.000312284,0.000312284
11,42.2285,0.79124,0.8429,1.00255,1,0.97479,0.995,0.81376,0.68636,1.21405,1.03482,0.00033684,0.00033684,0.00033684
12,46.0855,0.74634,1.02139,1.20212,1,0.83152,0.995,0.80472,0.68138,1.25707,0.97925,0.000359812,0.000359812,0.000359812
13,49.8567,0.6371,0.79019,1.03838,1,0.8264,0.98389,0.81734,0.66562,1.26438,0.98948,0.0003812,0.0003812,0.0003812
14,53.643,0.70393,0.8484,1.03675,1,0.82699,0.97929,0.80431,0.65087,1.25488,1.00572,0.000401004,0.000401004,0.000401004
15,57.4679,0.77904,0.87665,1.24815,0.99044,0.77778,0.89453,0.74429,0.65356,1.2455,0.99614,0.000419224,0.000419224,0.000419224
16,61.3369,0.67152,0.77003,1.0598,0.98807,0.77778,0.834,0.68864,0.66891,1.27149,0.99513,0.00043586,0.00043586,0.00043586
17,65.1358,0.88638,0.82293,1.05262,0.98216,0.77778,0.84383,0.69969,0.65018,1.31159,1.05319,0.000450912,0.000450912,0.000450912
18,68.9308,0.62878,0.84739,0.98172,0.98579,1,0.995,0.78936,0.77111,1.04458,1.24551,0.00046438,0.00046438,0.00046438
19,72.724,0.76344,0.82024,1.12023,0.99408,1,0.995,0.75326,0.90453,1.04188,1.39387,0.000476264,0.000476264,0.000476264
20,76.5327,0.82736,1.00276,1.14188,0.88598,0.86414,0.96567,0.73477,0.82914,1.39268,1.2644,0.000486564,0.000486564,0.000486564
21,80.3006,0.88881,0.9908,1.26838,0.92523,0.77778,0.94061,0.70272,0.78914,1.35256,1.22476,0.00049528,0.00049528,0.00049528
22,84.0899,0.70112,0.76991,1.13583,0.94293,0.77778,0.94081,0.67608,0.9245,1.25957,1.70331,0.000502412,0.000502412,0.000502412
23,87.9101,0.68503,0.85208,1.11019,1,0.95927,0.995,0.72334,0.9967,1.07586,1.80949,0.00050796,0.00050796,0.00050796
24,91.7235,0.80314,0.81344,1.14688,1,0.98938,0.995,0.78887,0.84732,1.05936,1.28333,0.000511924,0.000511924,0.000511924
25,95.6172,0.69059,0.88239,1.08124,0.99469,1,0.995,0.81471,0.78839,1.08364,1.22103,0.000514304,0.000514304,0.000514304
26,99.5458,0.70975,0.90219,1.1977,0.99351,1,0.995,0.82496,0.74924,1.0479,1.18763,0.0005151,0.0005151,0.0005151
27,103.441,0.90072,0.95305,1.36209,0.99153,1,0.995,0.83199,0.71886,1.01193,1.14431,0.000514312,0.000514312,0.000514312
28,107.178,0.62111,0.83321,1.03357,0.99153,1,0.995,0.83199,0.71886,1.01193,1.14431,0.00051194,0.00051194,0.00051194
29,110.959,0.89749,0.93959,1.12591,0.99454,1,0.995,0.79595,0.7361,1.02757,1.14945,0.000507984,0.000507984,0.000507984
30,114.694,0.92212,1.08003,1.34436,0.99455,1,0.995,0.7961,0.73164,1.01796,1.18202,0.000502444,0.000502444,0.000502444
31,118.421,0.88502,1.04015,1.32656,0.99455,1,0.995,0.7961,0.73164,1.01796,1.18202,0.00049532,0.00049532,0.00049532
32,122.221,0.77737,1.10156,1.14232,0.99598,1,0.995,0.84821,0.71831,0.93871,1.19018,0.000486612,0.000486612,0.000486612
33,125.973,0.68476,0.76043,0.9667,0.99678,1,0.995,0.82553,0.66356,0.88597,1.16799,0.00047632,0.00047632,0.00047632
34,129.731,0.67152,0.78916,1.10075,0.99678,1,0.995,0.82553,0.66356,0.88597,1.16799,0.000464444,0.000464444,0.000464444
35,133.512,0.65774,0.75738,1.0436,0.99699,1,0.995,0.80782,0.62362,0.8835,1.12338,0.000450984,0.000450984,0.000450984
36,137.374,0.62789,0.72824,1.07772,0.99731,1,0.995,0.82919,0.64317,0.85814,1.13481,0.00043594,0.00043594,0.00043594
37,141.131,0.69207,0.74522,1.07714,0.99731,1,0.995,0.82919,0.64317,0.85814,1.13481,0.000419312,0.000419312,0.000419312
38,144.93,0.79144,0.86249,1.04681,0.99593,1,0.995,0.82784,0.64419,0.86418,1.14597,0.0004011,0.0004011,0.0004011
39,148.709,0.71137,0.88368,1.13953,0.99354,1,0.995,0.85321,0.58355,0.86577,1.07692,0.000381304,0.000381304,0.000381304
40,152.593,0.60913,0.61943,0.97144,0.99354,1,0.995,0.85321,0.58355,0.86577,1.07692,0.000359924,0.000359924,0.000359924
41,156.595,0.5556,0.90203,0.93262,0.99547,1,0.995,0.84734,0.56117,0.84309,1.04287,0.00033696,0.00033696,0.00033696
42,160.431,0.6304,0.97612,1.1109,0.99688,1,0.995,0.82138,0.59673,0.87697,1.0746,0.000312412,0.000312412,0.000312412
43,164.216,0.66746,1.03981,1.21796,0.99688,1,0.995,0.82138,0.59673,0.87697,1.0746,0.00028628,0.00028628,0.00028628
44,167.96,0.59065,1.01949,1.15649,0.99693,1,0.995,0.78632,0.62197,0.91462,1.10113,0.000258564,0.000258564,0.000258564
45,171.906,0.59419,0.94905,0.9026,0.99693,1,0.995,0.78632,0.62197,0.91462,1.10113,0.000229264,0.000229264,0.000229264
46,175.627,0.63026,0.85881,1.04321,0.99665,1,0.995,0.77985,0.60095,0.92657,1.07865,0.00019838,0.00019838,0.00019838
47,179.582,0.56399,0.92457,1.01271,0.99665,1,0.995,0.77985,0.60095,0.92657,1.07865,0.000165912,0.000165912,0.000165912
48,183.435,0.48239,0.89958,1.03461,0.9968,1,0.995,0.81662,0.56639,0.91453,1.05347,0.00013186,0.00013186,0.00013186
49,187.169,0.57703,1.11935,1.1145,0.9968,1,0.995,0.81662,0.56639,0.91453,1.05347,9.6224e-05,9.6224e-05,9.6224e-05
50,191.014,0.54597,0.8929,1.07261,0.99686,1,0.995,0.82827,0.54876,0.90691,1.03608,5.9004e-05,5.9004e-05,5.9004e-05
