epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.04416,0.48217,0.6344,0.99323,0.99706,1,0.995,0.88503,0.46297,0.63707,1.00087,2e-05,2e-05,2e-05
2,7.94859,0.41594,0.56327,0.91522,0.99701,1,0.995,0.90171,0.48163,0.61815,1.01351,5.8812e-05,5.8812e-05,5.8812e-05
3,11.7018,0.4317,0.58329,1.01786,0.99713,1,0.995,0.87511,0.52535,0.65027,1.04425,9.604e-05,9.604e-05,9.604e-05
4,15.4405,0.42886,0.5486,0.9762,0.99714,1,0.995,0.8578,0.53348,0.68152,1.05823,0.000131684,0.000131684,0.000131684
5,19.1845,0.46267,0.509,0.90924,0.99451,1,0.995,0.84456,0.53299,0.72855,1.07515,0.000165744,0.000165744,0.000165744
6,22.9351,0.53706,0.52857,0.94397,0.9967,1,0.995,0.87052,0.53086,0.74495,1.06908,0.00019822,0.00019822,0.00019822
7,26.679,0.62352,0.67481,1.12424,0.9969,1,0.995,0.87054,0.51918,0.68906,1.03527,0.000229112,0.000229112,0.000229112
8,30.4241,0.61682,0.66489,1.153,0.99699,1,0.995,0.88265,0.54243,0.67126,1.01757,0.00025842,0.00025842,0.00025842
9,34.1673,0.66409,0.66447,1.1295,0.99703,1,0.995,0.88735,0.5475,0.68782,1.02018,0.000286144,0.000286144,0.000286144
10,37.9122,0.48506,0.59202,0.86416,0.99427,1,0.995,0.88848,0.54475,0.70836,1.02145,0.000312284,0.000312284,0.000312284
11,41.6436,0.65796,0.57948,0.96692,0.99697,1,0.995,0.88985,0.54691,0.71078,1.02874,0.00033684,0.00033684,0.00033684
12,45.3898,0.56721,0.76804,1.11183,0.99695,1,0.995,0.88611,0.56032,0.71288,1.03041,0.000359812,0.000359812,0.000359812
13,49.1449,0.59192,0.58695,0.98943,0.99657,1,0.995,0.87929,0.56789,0.70042,1.03979,0.0003812,0.0003812,0.0003812
14,52.8664,0.44736,0.61712,0.87046,0.9962,1,0.995,0.88444,0.54663,0.67793,1.0401,0.000401004,0.000401004,0.000401004
15,56.6018,0.53974,0.59294,1.08563,0.9963,1,0.995,0.90503,0.51253,0.63596,1.00804,0.000419224,0.000419224,0.000419224
16,60.3401,0.43057,0.56561,0.94917,0.99597,1,0.995,0.90207,0.52695,0.62874,0.99032,0.00043586,0.00043586,0.00043586
17,64.096,0.65668,0.64373,0.94024,0.9962,1,0.995,0.91737,0.57873,0.62445,1.04871,0.000450912,0.000450912,0.000450912
18,67.8176,0.46513,0.58699,0.90426,0.99605,1,0.995,0.88797,0.58948,0.63655,1.10441,0.00046438,0.00046438,0.00046438
19,71.5545,0.58994,0.61225,1.03815,0.99642,1,0.995,0.86045,0.61963,0.64644,1.1174,0.000476264,0.000476264,0.000476264
20,75.2628,0.68573,0.69671,1.02579,0.99453,1,0.995,0.81206,0.71744,0.70301,1.15771,0.000486564,0.000486564,0.000486564
21,79.0045,0.64125,0.73328,1.09224,0.99579,1,0.995,0.78173,0.75074,0.71621,1.19554,0.00049528,0.00049528,0.00049528
22,82.7256,0.5329,0.53727,0.99454,0.99508,1,0.995,0.78589,0.73842,0.73371,1.22342,0.000502412,0.000502412,0.000502412
23,86.4417,0.58997,0.56767,1.11977,0.99428,1,0.995,0.81689,0.66246,0.7199,1.14494,0.00050796,0.00050796,0.00050796
24,90.2294,0.62141,0.61783,1.02518,0.97892,1,0.995,0.8113,0.65071,0.7579,1.1428,0.000511924,0.000511924,0.000511924
25,93.9473,0.48057,0.64072,0.98639,0.96327,1,0.995,0.85655,0.57447,0.73881,1.09851,0.000514304,0.000514304,0.000514304
26,97.6867,0.5213,0.67277,1.07348,0.9924,1,0.995,0.86937,0.52386,0.65261,1.05913,0.0005151,0.0005151,0.0005151
27,101.42,0.59471,0.65914,1.07427,0.9909,1,0.995,0.86577,0.52202,0.63951,1.03543,0.000514312,0.000514312,0.000514312
28,105.161,0.60908,0.6281,1.00057,0.9909,1,0.995,0.86577,0.52202,0.63951,1.03543,0.00051194,0.00051194,0.00051194
29,109.01,0.75342,0.66102,1.02757,0.99386,1,0.995,0.85216,0.58653,0.67497,1.06636,0.000507984,0.000507984,0.000507984
30,112.759,0.77844,0.8658,1.23784,0.99237,1,0.995,0.85363,0.62151,0.70738,1.05892,0.000502444,0.000502444,0.000502444
31,116.464,0.59163,0.72215,1.00468,0.99237,1,0.995,0.85363,0.62151,0.70738,1.05892,0.00049532,0.00049532,0.00049532
