epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,316.084,0.44784,0.46497,0.81962,0.99377,1,0.995,0.91359,0.44647,0.38922,0.84512,0.000561279,0.000561279,0.000561279
69,320.566,0.52136,0.72107,1.05787,0.99515,1,0.995,0.92083,0.46562,0.40519,0.8551,0.000544776,0.000544776,0.000544776
70,325.059,0.45866,0.5184,0.89952,0.99515,1,0.995,0.92083,0.46562,0.40519,0.8551,0.000528272,0.000528272,0.000528272
71,329.603,0.56191,0.42713,0.93542,0.99367,1,0.995,0.91395,0.46618,0.39999,0.85619,0.000511769,0.000511769,0.000511769
72,334.124,0.66497,0.51955,0.91497,0.99353,1,0.995,0.91447,0.4434,0.39198,0.84533,0.000495266,0.000495266,0.000495266
73,338.726,0.50855,0.42683,0.97616,0.99353,1,0.995,0.91447,0.4434,0.39198,0.84533,0.000478762,0.000478762,0.000478762
74,343.313,0.48694,0.42077,0.96393,0.99392,1,0.995,0.90985,0.41507,0.36551,0.82911,0.000462259,0.000462259,0.000462259
75,348.126,0.39938,0.5653,0.78599,0.99461,1,0.995,0.91842,0.39986,0.35696,0.8246,0.000445756,0.000445756,0.000445756
76,352.72,0.6764,0.476,1.01601,0.99461,1,0.995,0.91842,0.39986,0.35696,0.8246,0.000429253,0.000429253,0.000429253
77,357.246,0.52695,1.34322,1.06384,0.99472,1,0.995,0.92423,0.39362,0.36133,0.82628,0.000412749,0.000412749,0.000412749
78,361.809,0.69459,0.57424,1.096,0.99569,1,0.995,0.91759,0.41024,0.38065,0.83134,0.000396246,0.000396246,0.000396246
79,366.297,0.40807,0.39038,0.8519,0.99569,1,0.995,0.91759,0.41024,0.38065,0.83134,0.000379743,0.000379743,0.000379743
80,370.808,0.47825,0.45404,0.96146,0.99649,1,0.995,0.91915,0.41635,0.37778,0.83157,0.000363239,0.000363239,0.000363239
81,375.342,0.48818,0.49189,0.95074,0.99677,1,0.995,0.9304,0.40894,0.38016,0.82579,0.000346736,0.000346736,0.000346736
82,379.844,0.40612,0.95211,0.96463,0.99677,1,0.995,0.9304,0.40894,0.38016,0.82579,0.000330233,0.000330233,0.000330233
83,384.378,0.42147,0.43371,0.97826,0.99692,1,0.995,0.9335,0.40026,0.37271,0.82241,0.000313729,0.000313729,0.000313729
84,388.933,0.35146,0.42845,0.88137,0.99647,1,0.995,0.92562,0.39076,0.36532,0.81923,0.000297226,0.000297226,0.000297226
85,393.491,0.60657,0.50252,0.90671,0.99647,1,0.995,0.92562,0.39076,0.36532,0.81923,0.000280723,0.000280723,0.000280723
86,397.993,0.47461,0.40563,0.84671,0.99546,1,0.995,0.93065,0.37737,0.35303,0.81464,0.00026422,0.00026422,0.00026422
87,402.526,0.47614,0.40107,0.92907,0.99453,1,0.995,0.92781,0.36911,0.34881,0.81081,0.000247716,0.000247716,0.000247716
88,407.037,0.5175,0.44778,0.99307,0.99453,1,0.995,0.92781,0.36911,0.34881,0.81081,0.000231213,0.000231213,0.000231213
89,411.545,0.4833,0.45766,0.88618,0.99463,1,0.995,0.93271,0.36466,0.35525,0.80803,0.00021471,0.00021471,0.00021471
90,416.108,0.63106,0.5744,0.95541,0.9955,1,0.995,0.93055,0.36585,0.35987,0.80833,0.000198206,0.000198206,0.000198206
91,420.709,0.41377,0.45667,0.92906,0.9955,1,0.995,0.93055,0.36585,0.35987,0.80833,0.000181703,0.000181703,0.000181703
92,425.325,0.391,0.39474,0.82076,0.99542,1,0.995,0.93374,0.36457,0.36402,0.80773,0.0001652,0.0001652,0.0001652
93,429.905,0.48007,0.74023,0.96989,0.99517,1,0.995,0.92911,0.36417,0.36655,0.80716,0.000148696,0.000148696,0.000148696
94,434.345,0.35261,0.41715,0.83261,0.99517,1,0.995,0.92911,0.36417,0.36655,0.80716,0.000132193,0.000132193,0.000132193
95,438.811,0.39903,0.44224,0.83953,0.995,1,0.995,0.94414,0.36124,0.36682,0.80604,0.00011569,0.00011569,0.00011569
96,443.278,0.54081,0.45139,0.85595,0.99484,1,0.995,0.9428,0.35905,0.37277,0.8046,9.91865e-05,9.91865e-05,9.91865e-05
97,447.768,0.45331,0.51107,0.91946,0.99484,1,0.995,0.9428,0.35905,0.37277,0.8046,8.26832e-05,8.26832e-05,8.26832e-05
98,452.242,0.33194,0.45664,0.81367,0.99476,1,0.995,0.93907,0.35397,0.37383,0.80317,6.61799e-05,6.61799e-05,6.61799e-05
99,456.753,0.42429,0.46685,0.79013,0.99415,1,0.995,0.93891,0.35144,0.37151,0.80225,4.96766e-05,4.96766e-05,4.96766e-05
100,461.204,0.39768,0.37769,0.8455,0.99415,1,0.995,0.93891,0.35144,0.37151,0.80225,3.31733e-05,3.31733e-05,3.31733e-05
