epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,122.92,0.58885,0.6562,0.97466,0.99553,1,0.995,0.92793,0.40864,0.57111,0.83163,0.000428679,0.000428679,0.000428679
28,127.48,0.56096,0.70078,0.94481,0.99553,1,0.995,0.92793,0.40864,0.57111,0.83163,0.000426702,0.000426702,0.000426702
29,132.004,0.51921,0.74991,0.97566,0.96299,0.9967,0.995,0.91235,0.42958,0.59711,0.8365,0.000423405,0.000423405,0.000423405
30,136.999,0.54618,0.59632,0.90274,0.99555,0.9765,0.995,0.90101,0.44441,0.6128,0.84458,0.000418787,0.000418787,0.000418787
31,141.444,0.60022,0.60928,0.95123,0.99555,0.9765,0.995,0.90101,0.44441,0.6128,0.84458,0.000412849,0.000412849,0.000412849
32,146.13,0.59793,0.68509,0.97919,0.99095,0.9989,0.995,0.90226,0.44768,0.59818,0.84819,0.000405591,0.000405591,0.000405591
33,150.645,0.49299,0.55945,0.90077,0.99512,1,0.995,0.89963,0.45113,0.57028,0.84966,0.000397013,0.000397013,0.000397013
34,155.279,0.53575,0.5683,0.96778,0.99512,1,0.995,0.89963,0.45113,0.57028,0.84966,0.000387114,0.000387114,0.000387114
35,159.982,0.5272,0.64196,1.03282,0.99603,1,0.995,0.91027,0.44426,0.56102,0.84316,0.000375895,0.000375895,0.000375895
36,164.465,0.58808,0.63399,0.97066,0.99693,1,0.995,0.90762,0.43769,0.54583,0.83957,0.000363356,0.000363356,0.000363356
37,168.971,0.51058,0.62439,0.96165,0.99693,1,0.995,0.90762,0.43769,0.54583,0.83957,0.000349497,0.000349497,0.000349497
38,173.453,0.56463,0.63642,0.96531,0.99634,1,0.995,0.91009,0.43384,0.54432,0.83947,0.000334317,0.000334317,0.000334317
39,178.383,0.61064,0.64826,0.99545,0.99507,1,0.995,0.9129,0.43221,0.53592,0.8397,0.000317817,0.000317817,0.000317817
40,183.146,0.49674,0.51801,0.91809,0.99507,1,0.995,0.9129,0.43221,0.53592,0.8397,0.000299997,0.000299997,0.000299997
41,187.983,0.41094,0.68025,0.8473,0.99477,1,0.995,0.92384,0.42566,0.53256,0.83423,0.000280856,0.000280856,0.000280856
42,192.786,0.39108,0.66097,0.86089,0.99608,1,0.995,0.9249,0.41564,0.5778,0.82782,0.000260395,0.000260395,0.000260395
43,197.512,0.45956,0.72677,0.88907,0.99608,1,0.995,0.9249,0.41564,0.5778,0.82782,0.000238614,0.000238614,0.000238614
44,202.171,0.43991,0.71504,0.85759,0.99603,1,0.995,0.91606,0.40956,0.59804,0.82645,0.000215513,0.000215513,0.000215513
45,206.653,0.40977,0.75642,0.8647,0.99603,1,0.995,0.91606,0.40956,0.59804,0.82645,0.000191092,0.000191092,0.000191092
46,211.255,0.37482,0.66942,0.84941,0.99686,1,0.995,0.92577,0.39756,0.57989,0.82197,0.00016535,0.00016535,0.00016535
47,215.667,0.42072,0.7074,0.9052,0.99686,1,0.995,0.92577,0.39756,0.57989,0.82197,0.000138288,0.000138288,0.000138288
48,220.215,0.47364,0.76566,0.91975,0.99664,1,0.995,0.93505,0.38086,0.5629,0.81517,0.000109905,0.000109905,0.000109905
49,224.604,0.40435,0.62462,0.86749,0.99664,1,0.995,0.93505,0.38086,0.5629,0.81517,8.02027e-05,8.02027e-05,8.02027e-05
50,228.983,0.40154,0.6519,0.94346,0.99671,1,0.995,0.93968,0.36972,0.55071,0.80968,4.91798e-05,4.91798e-05,4.91798e-05
